chr	strand	start	end	gene_id	gene_symbol	omega	rate	log10(alpha)	log10(beta)
2	-	88556741	88627576	ENSG00000172071.11	EIF2AK3	10.9548	0.8095	-0.0409079	-0.0379519
19	-	2071038	2096673	ENSG00000172081.13	MOB3A	49.7336	0.977921	-0.0389186	-0.0137473
2	-	88027205	88055729	ENSG00000172086.7	KRCC1	26.7929	0.819894	-0.0893143	-0.0826243
3	-	48293264	48301685	ENSG00000172113.8	NME6	9.85778	0.852287	-0.157773	-0.145361
7	-	25120091	25125361	ENSG00000172115.8	CYCS	41.836	0.903652	-0.0848764	0.0221038
17	-	35411060	35433283	ENSG00000172123.12	SLFN12	7.04636	0.920137	-0.123997	0.0197366
16	+	71358713	71390438	ENSG00000172137.18	CALB2	2.2071	0.989914	-2.34579	0.00435872
9	-	83242990	83538546	ENSG00000172159.15	FRMD3	0.543031	1	0.493601	-0.0234089
8	-	120535745	120813273	ENSG00000172164.13	SNTB1	24.7123	0.973714	-0.369441	-0.00525002
8	+	120445400	120542133	ENSG00000172167.7	MTBP	0.948209	0.895591	0.376212	-0.143991
17	-	30897336	30906820	ENSG00000172171.10	TEFM	2.4799	0.844738	0.089806	-0.0454121
8	-	120380761	120445402	ENSG00000172172.7	MRPL13	20.041	0.996533	-0.0790254	-0.0025629
18	+	58671386	58754477	ENSG00000172175.12	MALT1	23.1421	0.83849	0.0170996	-0.0902259
6	-	22287244	22297501	ENSG00000172179.11	PRL	0.592886	0.996136	-1.22554	-0.0161824
15	+	88636153	88656483	ENSG00000172183.14	ISG20	2.74128	0.95098	-0.904162	-0.00936294
6	-	20102145	20212399	ENSG00000172197.10	MBOAT1	2.60902	0.717306	-0.437698	-0.0173801
6	+	19837386	19840684	ENSG00000172201.11	ID4	3.00614	0.941414	-0.658933	-0.10314
3	+	45940933	45948353	ENSG00000172215.5	CXCR6	0.0850262	1	-0.977843	-1.36622
20	+	50190734	50192689	ENSG00000172216.5	CEBPB	36.264	1	0.0691478	0
19	+	825097	832018	ENSG00000172232.9	AZU1	0.244351	0.538643	-1.40543	0.265032
5	-	43526267	43557758	ENSG00000172239.13	PAIP1	60.2289	0.97052	-0.103915	-0.0262801
12	-	10116777	10130258	ENSG00000172243.17	CLEC7A	0.0284294	1	0.408751	0
5	-	43486701	43515145	ENSG00000172244.8	C5orf34	1.10616	0.910814	-0.00391008	-0.175184
11	-	47589664	47594659	ENSG00000172247.3	C1QTNF4	0.368448	1	-1.57801	0
1	-	71395940	72282734	ENSG00000172260.14	NEGR1	22.7706	0.937312	0.01067	0.026424
5	+	43065176	43192021	ENSG00000172262.11	ZNF131	14.6613	0.851818	-0.0198752	-0.0737019
20	+	13995369	16053197	ENSG00000172264.16	MACROD2	1.38176	0.75216	-1.19114	0.121237
11	-	119096503	119108331	ENSG00000172269.17	DPAGT1	18.3266	0.902481	-0.0585135	-0.0107277
19	+	571277	583493	ENSG00000172270.18	BSG	664.258	0.912322	-0.332317	-0.0331027
11	+	119121587	119136044	ENSG00000172273.12	HINFP	8.18467	0.764041	-0.391798	-0.178891
2	+	168455862	168775137	ENSG00000172292.14	CERS6	13.775	0.954409	0.356182	0.013546
20	+	13008979	13169103	ENSG00000172296.12	SPTLC3	2.16388	0.984078	0.163275	-0.0232713
17	-	31851864	31859337	ENSG00000172301.10	COPRS	35.6231	0.990281	-0.314804	-0.00173323
20	-	46684365	46689779	ENSG00000172315.5	TP53RK	15.0836	0.960416	0.00559931	-0.0201289
2	+	167868948	167874041	ENSG00000172318.5	B3GALT1	0.0250348	1	0.455913	0
12	+	9951316	9995694	ENSG00000172322.13	CLEC12A	0.0635516	0.98013	-0.866592	0.00862915
7	+	134646808	134679813	ENSG00000172331.11	BPGM	32.1505	0.96242	-0.590075	0.00608217
7	+	100706053	100707495	ENSG00000172336.4	POP7	17.8699	0.995795	-0.131213	0.0018119
1	-	94974407	95072945	ENSG00000172339.9	ALG14	5.13007	0.902356	0.0742253	-0.0379572
3	-	67360460	67654614	ENSG00000172340.14	SUCLG2	39.8279	0.960091	0.0959377	-0.0285685
15	-	81309053	81324183	ENSG00000172345.13	STARD5	9.21936	0.991234	-0.921847	-0.0933323
22	+	41560763	41577741	ENSG00000172346.14	CSDC2	14.0727	0.898047	-1.53403	0.0229134
6	-	46220736	46491972	ENSG00000172348.14	RCAN2	8.06509	0.996133	-0.502823	-0.00620411
15	+	81159575	81314058	ENSG00000172349.17	IL16	12.8858	0.721623	-1.25886	-0.234201
11	+	119149012	119162653	ENSG00000172350.9	ABCG4	0.468018	0.552383	-1.03876	0.254289
7	+	100673531	100679174	ENSG00000172354.9	GNB2	129.971	0.824986	-0.113112	-0.0215142
18	-	50227193	50266522	ENSG00000172361.5	CFAP53	0.340428	0.590724	-0.0747669	0.211901
16	+	636817	648474	ENSG00000172366.19	MCRIP2	2.87366	0.765514	-0.392485	-0.0885942
11	+	119185457	119190223	ENSG00000172367.15	PDZD3	0.00944738	1	-0.288861	0
11	+	119102198	119118544	ENSG00000172375.12	C2CD2L	6.94022	0.687219	-0.255022	-0.131598
15	+	80404350	80597937	ENSG00000172379.19	ARNT2	54.2019	0.873895	-0.561528	-0.148075
1	-	67701466	67833467	ENSG00000172380.5	GNG12	98.2626	0.977377	0.27933	-0.0509782
16	-	2712418	2720551	ENSG00000172382.9	PRSS27	0.460859	0.942085	-1.67289	0.0043379
4	+	119135784	119187789	ENSG00000172399.5	MYOZ2	0.0188948	1	0.949477	-0.315438
4	+	118850688	119061247	ENSG00000172403.10	SYNPO2	367.998	0.991098	-1.65648	-0.00775953
22	-	40859549	40862126	ENSG00000172404.4	DNAJB7	0.0198337	1	0.437192	0
11	+	57648992	57661868	ENSG00000172409.5	CLP1	12.1091	0.920462	-0.0912941	-0.00428941
11	+	118527472	118531197	ENSG00000172425.10	TTC36	0.317227	1	-1.51485	0
6	+	43645046	43672599	ENSG00000172426.15	RSPH9	1.21707	0.980754	-0.40797	0.00116453
2	-	240126563	240136807	ENSG00000172428.10	COPS9	36.5435	0.993422	-0.282983	-0.00124046
6	-	43605316	43629162	ENSG00000172432.18	GTPBP2	53.8002	0.640375	-0.490073	-0.253645
1	+	59296638	59810647	ENSG00000172456.17	FGGY	6.91499	0.97383	-0.444961	-0.0322301
13	+	20702127	20723098	ENSG00000172458.4	IL17D	1.602	1	-0.269292	0
6	+	96015984	96215612	ENSG00000172461.10	FUT9	0.0261124	1	-0.0929619	0
X	+	103628704	103630953	ENSG00000172465.13	TCEAL1	7.9635	0.828487	-0.0552421	-0.165026
18	-	35332212	35345482	ENSG00000172466.15	ZNF24	34.3045	0.944374	0.129434	-0.100585
6	+	95577543	95609457	ENSG00000172469.15	MANEA	8.81186	0.997672	0.123176	-0.0213454
X	-	103499130	103519489	ENSG00000172476.4	RAB40A	0.503753	0.821292	0.483415	0.0845678
2	-	240886048	240896889	ENSG00000172478.17	C2orf54	0.00944738	1	-0.288861	0
4	+	86935002	87141054	ENSG00000172493.20	AFF1	15.2996	0.854691	0.40702	-0.16678
5	-	81330005	81394179	ENSG00000172497.8	ACOT12	0.012637	1	-0.354819	0
11	-	65883741	65888539	ENSG00000172500.12	FIBP	49.7933	0.921791	-0.149272	-0.0470616
11	+	67414968	67425607	ENSG00000172508.10	CARNS1	0.207002	1	-1.33646	0
16	+	87949244	88077318	ENSG00000172530.20	BANP	11.7527	0.729122	-0.282171	0.0647509
11	-	67398183	67421183	ENSG00000172531.14	PPP1CA	78.4179	0.905391	-0.120489	-0.00892919
X	-	153947553	153971807	ENSG00000172534.13	HCFC1	44.4402	0.519817	-0.291927	-0.194018
11	+	65879809	65883741	ENSG00000172543.7	CTSW	0.075579	1	-0.412565	0
5	+	157460019	157474717	ENSG00000172548.14	NIPAL4	3.75915	0.953983	-2.53532	0.020252
2	+	950868	1367613	ENSG00000172554.11	SNTG2	0.110873	0.395526	-1.08233	0.396303
5	-	157341600	157345721	ENSG00000172568.4	FNDC9	0.00944738	1	-0.288861	-2.00432
12	+	20369245	20684381	ENSG00000172572.6	PDE3A	2.92819	0.988282	-0.737668	-0.0299609
15	-	38488103	38565575	ENSG00000172575.11	RASGRP1	4.89608	0.66743	-1.46641	0.108905
3	-	183487531	183555689	ENSG00000172578.11	KLHL6	0.019241	1	-0.465992	0
10	+	73782047	73783652	ENSG00000172586.7	CHCHD1	19.135	0.963112	-0.120987	-0.0235817
14	+	22829879	22835037	ENSG00000172590.18	MRPL52	25.0135	0.895937	-0.222289	-0.0675056
6	+	122789049	122809720	ENSG00000172594.12	SMPDL3A	4.64481	0.940161	0.124514	-0.0812411
12	-	48857145	48865898	ENSG00000172602.9	RND1	0.0957666	1	-1.02435	0
11	+	67317871	67398410	ENSG00000172613.7	RAD9A	1.80922	0.381905	-0.255969	-0.368336
11	-	65866441	65873592	ENSG00000172638.12	EFEMP2	324.962	0.935965	-1.02175	-0.0240803
12	-	48202083	48203387	ENSG00000172640.3	OR10AD1	0.00472369	1	-0.168017	0
10	-	73674285	73698159	ENSG00000172650.13	AGAP5	1.71382	0.933826	0.328112	-0.174843
10	+	45727200	45792961	ENSG00000172661.17	FAM21C	49.4721	0.605309	-0.766185	-0.564949
11	-	67461710	67469272	ENSG00000172663.8	TMEM134	3.44712	0.532819	-0.432321	0.0240152
3	-	179017223	179072279	ENSG00000172667.10	ZMAT3	86.1995	0.916809	-0.271486	-0.0682278
10	-	45615501	45672780	ENSG00000172671.19	ZFAND4	0.35138	0.365545	-1.55796	-1.57466
6	-	127708072	127918631	ENSG00000172673.10	THEMIS	0.0425147	1	-0.720281	0
19	+	21358930	21379302	ENSG00000172687.13	ZNF738	2.11098	0.98896	0.0784295	-0.0427755
11	+	60785348	60801305	ENSG00000172689.1	MS4A10	0.0334381	1	-0.596713	0
17	-	35350305	35373701	ENSG00000172716.16	SLFN11	5.0396	0.959442	0.949081	-0.0180211
14	+	67189393	67228550	ENSG00000172717.15	FAM71D	0.00319282	1	-0.120338	0
11	-	67435510	67443821	ENSG00000172725.13	CORO1B	75.0382	0.760422	-0.267017	-0.0841607
8	-	33370824	33473422	ENSG00000172728.15	FUT10	6.04235	1	-0.121506	0
10	-	70298970	70382650	ENSG00000172731.13	LRRC20	6.79592	0.997703	-0.406114	-0.00684645
11	+	65857126	65867653	ENSG00000172732.11	MUS81	24.5555	0.765914	-0.466394	-0.194438
8	-	30995802	31033715	ENSG00000172733.11	PURG	1.01559	1	-1.98192	0
6	-	37212180	37258155	ENSG00000172738.11	TMEM217	0.103387	0.800001	-1.05456	0.0958358
8	+	232137	247342	ENSG00000172748.12	ZNF596	2.28061	0.883179	0.0702395	0.0100495
11	-	65823022	65862026	ENSG00000172757.12	CFL1	696.215	0.918706	-0.233873	0.0349668
3	-	129647792	129893576	ENSG00000172765.16	TMCC1	5.68897	0.246841	-1.93128	-1.23821
13	+	41311205	41377030	ENSG00000172766.18	NAA16	1.68009	0.385079	-2.22791	-1.59668
3	-	129401321	129428651	ENSG00000172771.11	EFCAB12	0.0141451	1	-0.382829	0
16	-	57152466	57186116	ENSG00000172775.16	FAM192A	43.1872	0.979016	-0.00367897	-0.013089
3	-	129087569	129122801	ENSG00000172780.16	RAB43	5.53789	0.832284	-0.088315	0.0600795
17	-	74877299	74893781	ENSG00000172782.11	FADS6	0.091985	1	0.279441	0
9	-	121038	179147	ENSG00000172785.18	CBWD1	12.1257	0.895498	-0.273239	-0.192371
12	+	54032853	54035358	ENSG00000172789.3	HOXC5	0.907397	1	-0.0835218	0
5	+	112976702	113020970	ENSG00000172795.15	DCP2	3.90679	0.607619	-2.59293	-1.79072
11	+	65833641	65856896	ENSG00000172803.17	SNX32	0.524703	0.607022	-0.657725	-0.214619
17	+	74203582	74210655	ENSG00000172809.12	RPL38	318.176	0.999664	-0.455677	0.000144502
8	-	64587763	64798761	ENSG00000172817.3	CYP7B1	0.366599	0.965297	0.641656	-0.0380799
12	-	53210567	53232980	ENSG00000172819.16	RARG	60.7355	0.755253	-0.345554	-0.100971
16	+	66988589	67009758	ENSG00000172824.14	CES4A	0.126815	0.320363	-1.13613	0.255785
16	+	66961237	66975148	ENSG00000172828.12	CES3	0.202802	1	0.17258	0
11	+	67303448	67312607	ENSG00000172830.12	SSH3	11.7415	0.486049	-0.577057	-0.348275
16	+	66934444	66945096	ENSG00000172831.11	CES2	39.5312	0.740372	-0.28294	-0.0654959
16	+	66878589	66895754	ENSG00000172840.6	PDP2	14.3801	0.962402	-0.0510514	0.0164755
2	-	173906459	173965702	ENSG00000172845.13	SP3	43.8432	0.97364	0.157112	-0.120981
5	+	119037772	119249138	ENSG00000172869.14	DMXL1	11.7426	0.709678	-0.162322	-0.16771
2	+	171999583	172082430	ENSG00000172878.13	METAP1D	6.41963	0.719604	-0.00445576	-0.0664342
3	+	40524878	40574685	ENSG00000172888.11	ZNF621	22.3529	0.994423	0.0928821	-0.022442
9	+	136658856	136672678	ENSG00000172889.15	EGFL7	9.39532	0.887391	-0.952204	-0.0778873
11	+	71453109	71524107	ENSG00000172890.11	NADSYN1	48.676	0.876355	-0.265116	-0.0213207
11	-	71428193	71452868	ENSG00000172893.15	DHCR7	27.0827	0.991886	-0.545244	-0.0153534
5	+	115962454	116027619	ENSG00000172901.19	LVRN	0.125904	1	-1.13323	-0.0232557
13	+	34942287	35673022	ENSG00000172915.18	NBEA	7.42689	0.692931	-0.528369	0.0874398
11	-	65714896	65720947	ENSG00000172922.8	RNASEH2C	22.2838	1	-0.179098	0
11	+	69294138	69367726	ENSG00000172927.7	MYEOV	0.015008	1	-0.398079	0
11	+	67288547	67302485	ENSG00000172932.14	ANKRD13D	13.7948	0.634309	-0.25053	-0.0436492
11	-	69004395	69013409	ENSG00000172935.8	MRGPRF	29.9954	0.975557	-0.214341	0.0106396
3	+	38138478	38143022	ENSG00000172936.12	MYD88	30.2287	0.895786	-0.0591345	-0.0253662
3	+	38165089	38255488	ENSG00000172939.8	OXSR1	60.9379	0.860877	-0.100982	-0.134733
3	+	38265812	38278315	ENSG00000172940.11	SLC22A13	0.0604556	1	-0.847916	0
X	-	53936676	54048958	ENSG00000172943.19	PHF8	28.1471	0.972295	-0.245973	-0.0273422
2	+	30447226	30644225	ENSG00000172954.13	LCLAT1	12.6605	0.994456	-0.0131463	-0.0463784
4	-	99202638	99219537	ENSG00000172955.17	ADH6	0.0344682	1	-0.64805	0
3	+	75664330	75667220	ENSG00000172969.7	FRG2C	0.00472484	1	-0.168051	0
11	+	65711996	65719604	ENSG00000172977.12	KAT5	25.1067	0.77516	-0.582749	-0.411121
2	+	109129348	109504632	ENSG00000172985.10	SH3RF3	32.1147	0.963119	-0.325943	-0.185301
3	+	72888073	72998138	ENSG00000172986.12	GXYLT2	15.4421	0.915502	-0.732404	0.0118373
17	-	45023340	45061109	ENSG00000172992.11	DCAKD	30.7388	0.886085	-0.281963	-0.0850882
4	+	7041899	7057952	ENSG00000173011.11	TADA2B	24.2711	1	-0.129327	0
4	-	7040849	7042939	ENSG00000173013.5	CCDC96	1.88475	1	-0.204657	0
11	+	67266410	67286556	ENSG00000173020.10	GRK2	41.4039	0.836027	-0.220954	-0.146527
11	-	65653596	65663094	ENSG00000173039.18	RELA	103.128	0.953692	-0.255057	-0.0471066
4	-	5542772	5709548	ENSG00000173040.12	EVC2	10.9559	0.727429	-0.133757	-0.00477093
7	-	64519884	64563106	ENSG00000173041.11	ZNF680	0.847417	0.915255	0.699003	0.0347915
12	-	112160188	112382439	ENSG00000173064.11	HECTD4	5.91469	0.12392	-1.0496	-0.827278
17	-	28755978	28855232	ENSG00000173065.13	FAM222B	21.3067	0.998827	-0.169576	0.000461417
9	-	16409503	16870843	ENSG00000173068.17	BNC2	24.9329	0.990251	-0.0335782	-0.0112246
9	+	115141818	115402644	ENSG00000173077.14	DEC1	0.00472369	1	-0.168017	0
1	+	155941710	155942949	ENSG00000173080.5	RXFP4	0.0141711	1	-0.383296	0
4	-	83292461	83335153	ENSG00000173083.14	HPSE	0.682258	0.996946	0.507563	-0.0470358
4	-	83261536	83284914	ENSG00000173085.13	COQ2	6.31141	0.982247	0.00864391	-0.0092232
1	+	161524540	161526910	ENSG00000173110.7	HSPA6	0.0498226	1	0.126766	0
11	-	64316460	64318084	ENSG00000173113.6	TRMT112	82.4708	1	-0.184167	0
7	+	111091006	111125454	ENSG00000173114.12	LRRN3	1.63015	0.99966	-2.21488	-2.00418
11	+	67119269	67258087	ENSG00000173120.14	KDM2A	78.4143	0.822576	-0.453596	-0.057966
8	+	144373101	144393242	ENSG00000173137.11	ADCK5	0.884794	0.285265	-1.75683	-1.34247
13	+	21176645	21179084	ENSG00000173141.4	MRPL57	18.17	0.918159	-0.0125533	-0.00571458
10	-	94333226	94362959	ENSG00000173145.11	NOC3L	12.056	0.868762	0.0238853	-0.118424
11	+	64305572	64316743	ENSG00000173153.13	ESRRA	12.5366	0.80992	0.039727	-0.100905
11	+	67056818	67072013	ENSG00000173156.6	RHOD	19.0547	0.965795	-1.00836	-0.0408744
12	-	43353866	43551921	ENSG00000173157.16	ADAMTS20	0.00944738	1	-0.288861	0
2	+	61888724	62147247	ENSG00000173163.10	COMMD1	11.3955	0.942215	-0.0825525	0.0255864
2	-	203394345	203535410	ENSG00000173166.17	RAPH1	46.7397	0.951623	-0.109532	-0.0548988
1	+	155208699	155213824	ENSG00000173171.14	MTX1	6.34342	0.231929	-0.147355	0.00840537
3	-	123282296	123449758	ENSG00000173175.14	ADCY5	0.63838	0.952557	-0.187602	0.0208949
3	+	122680618	122730840	ENSG00000173193.13	PARP14	25.7915	0.920474	-0.144984	-0.175043
3	+	122577602	122639047	ENSG00000173200.12	PARP15	0.0991795	1	0.868604	0
1	+	154974653	154979249	ENSG00000173207.12	CKS1B	14.2396	0.947954	-0.266566	-0.0385799
12	-	39550033	39619751	ENSG00000173208.3	ABCD2	0.0376676	0.996775	-0.678223	0.00138895
2	+	61177418	61191203	ENSG00000173209.22	AHSA2	15.6088	0.789267	0.23595	-0.0267879
5	+	149141483	149260542	ENSG00000173210.19	ABLIM3	9.28492	0.982274	0.430813	-0.0779939
1	+	116111755	116135240	ENSG00000173212.4	MAB21L3	0.132761	1	0.413422	-0.00664183
6	+	111259348	111271167	ENSG00000173214.5	MFSD4B	3.09712	0.978784	-0.0362162	-0.0250355
1	+	115641953	115698224	ENSG00000173218.14	VANGL1	31.723	0.97584	-0.0954548	-0.0280156
5	-	95751319	95823005	ENSG00000173221.13	GLRX	13.6203	0.956135	0.148307	0.00633072
3	-	121769763	121835079	ENSG00000173226.16	IQCB1	7.44403	0.717212	0.0630063	0.0171837
11	+	67006778	67050863	ENSG00000173227.13	SYT12	3.73335	0.987928	-1.94177	-0.00822207
3	-	121663199	121749767	ENSG00000173230.15	GOLGB1	49.6904	0.629392	-0.101722	-0.1846
11	+	66975277	66977004	ENSG00000173237.4	C11orf86	0.075579	1	-0.932367	0
9	+	111525159	111577844	ENSG00000173258.12	ZNF483	0.349907	1	-0.0406326	0
5	-	146084386	146104369	ENSG00000173261.8	PLAC8L1	0.0708553	1	-0.0848055	-0.169577
12	-	7812512	7891148	ENSG00000173262.11	SLC2A14	0.845562	0.819375	-1.88842	0.0814785
11	+	64270062	64289500	ENSG00000173264.14	GPR137	21.9311	0.815935	-0.43986	-0.147731
10	+	86958618	86963260	ENSG00000173267.13	SNCG	0.231373	0.994169	-0.267236	-0.0227078
10	-	86935540	86969481	ENSG00000173269.13	MMRN2	0.627195	0.994926	0.0602096	0.00218729
2	-	131464900	131492743	ENSG00000173272.14	MZT2A	9.06301	0.600044	-0.420826	-0.139847
8	+	9555914	9782346	ENSG00000173273.15	TNKS	39.2661	0.938667	0.0294495	-0.0846228
X	+	135344796	135363152	ENSG00000173275.12	ZNF449	4.36526	0.746463	-0.631903	-0.830973
21	-	41986831	42010387	ENSG00000173276.13	ZBTB21	12.4568	0.998341	0.105075	0.000713947
8	-	9136255	9151574	ENSG00000173281.4	PPP1R3B	31.3128	0.928595	-0.296701	-0.0123275
4	+	183798022	184023526	ENSG00000173320.10	STOX2	0.856477	0.979012	-1.93776	0.00911981
11	-	65597755	65615382	ENSG00000173327.7	MAP3K11	19.9644	0.827633	-0.0134941	-0.0281568
8	+	125430321	125438405	ENSG00000173334.3	TRIB1	3.37719	1	0.123783	0
11	-	65592855	65595996	ENSG00000173338.12	KCNK7	0.0755792	1	-0.932368	0
3	-	52221081	52231190	ENSG00000173366.11	RP11-330H6.5	0.27571	0.936251	-1.45593	-0.0474221
4	-	121035613	121073021	ENSG00000173376.13	NDNF	3.36595	0.996599	-1.73079	-0.00615223
12	-	10158301	10172138	ENSG00000173391.8	OLR1	3.34043	0.999142	-1.17435	-0.0196386
12	+	75334639	75370560	ENSG00000173401.9	GLIPR1L1	0.0283421	1	-0.0193782	0
3	+	49468703	49535618	ENSG00000173402.11	DAG1	170.943	0.991983	-0.440386	0.00340056
1	-	56994778	58546734	ENSG00000173406.15	DAB1	0.677706	0.682827	-1.19779	0.10101
1	+	230978981	231000595	ENSG00000173409.13	ARV1	7.61226	0.949531	0.073105	-0.0279783
20	+	20017116	20033655	ENSG00000173418.11	NAA20	33.7077	0.975518	-0.276619	-0.0520052
3	+	49198428	49258104	ENSG00000173421.16	CCDC36	0.869638	0.99016	-0.0285914	-0.0622426
11	+	18266174	18269977	ENSG00000173432.10	SAA1	0.27588	0.888628	0.807369	-0.392155
1	+	19596977	19629821	ENSG00000173436.13	MINOS1	16.5321	0.956147	-0.518541	0.000156851
11	+	65576038	65592650	ENSG00000173442.12	EHBP1L1	73.7779	0.749151	-0.539155	-0.193959
12	+	71663009	71680639	ENSG00000173451.6	THAP2	4.51965	0.972775	-0.118178	-0.0364702
11	+	119334527	119337313	ENSG00000173456.4	RNF26	60.1609	1	-0.197846	0
11	-	64244480	64246941	ENSG00000173457.10	PPP1R14B	50.8163	0.950801	-0.234941	-0.00845322
11	+	65570430	65573942	ENSG00000173465.7	SSSCA1	26.2452	0.975099	-0.293275	-0.00229429
3	-	47585272	47782106	ENSG00000173473.10	SMARCC1	80.7803	0.89888	-0.185656	-0.0260641
19	-	57900296	57916610	ENSG00000173480.10	ZNF417	4.83837	0.968075	-0.0198903	0.0139492
18	+	7566782	8406861	ENSG00000173482.16	PTPRM	153.695	0.940349	-0.484522	-0.0227101
11	+	64241003	64244132	ENSG00000173486.12	FKBP2	31.0343	0.738458	-0.339417	-0.101159
11	+	64234538	64238793	ENSG00000173511.9	VEGFB	66.9004	0.848713	-0.49585	-0.0817043
15	-	77100656	77420144	ENSG00000173517.10	PEAK1	197.39	0.806407	-0.356208	-0.00120671
8	-	23135588	23164030	ENSG00000173530.5	TNFRSF10D	160.639	0.949601	-0.759128	-0.114462
3	-	49683947	49689501	ENSG00000173531.15	MST1	1.56875	0.325052	-0.734356	-0.836765
8	+	23084355	23117437	ENSG00000173535.13	TNFRSF10C	8.19407	0.991879	-0.82606	-0.0145716
3	-	49716844	49723951	ENSG00000173540.12	GMPPB	11.9614	0.539364	-0.247446	-0.210876
4	+	70902326	71022449	ENSG00000173542.8	MOB1B	16.1384	0.962756	0.11301	-0.109444
5	-	16451519	16465792	ENSG00000173545.4	ZNF622	36.0099	0.910133	-0.150803	-0.0275764
15	-	75674322	75712848	ENSG00000173546.7	CSPG4	97.9093	0.767749	-1.19588	-0.459643
15	+	75647906	75662301	ENSG00000173548.8	SNX33	114.365	0.997283	-0.389331	-0.0172179
2	+	191678068	191696659	ENSG00000173559.12	NABP1	14.816	0.658011	0.411652	-0.424287
2	-	26308173	26346817	ENSG00000173567.14	ADGRF3	0.0667079	1	-0.88484	-0.150433
15	+	92900189	93028005	ENSG00000173575.19	CHD2	40.8714	0.588836	-0.392953	-0.164257
3	-	46017024	46027742	ENSG00000173578.7	XCR1	0.00472369	1	-0.168017	0
19	+	55641062	55653161	ENSG00000173581.7	CCDC106	19.4342	0.967235	-0.564507	-0.0161785
3	+	45886504	45903177	ENSG00000173585.15	CCR9	0.00472369	1	-0.168017	0
12	-	94306449	94459988	ENSG00000173588.14	CEP83	3.90433	0.955629	0.18923	-0.0784668
4	-	69721162	69787961	ENSG00000173597.8	SULT1B1	0.18277	1	1.47675	-0.160067
12	+	93377883	93408146	ENSG00000173598.13	NUDT4	45.0946	0.96544	0.0617976	-0.0163853
11	-	66848233	66958376	ENSG00000173599.13	PC	12.5091	0.374772	-0.361131	-0.126164
9	-	124942608	125143506	ENSG00000173611.17	SCAI	4.14165	0.862252	0.250699	-0.024437
1	+	9943428	9985501	ENSG00000173614.13	NMNAT1	7.52456	0.852999	0.155144	0.0381477
11	+	66856647	66860475	ENSG00000173621.8	LRFN4	22.7575	0.913488	-0.179214	-0.0317017
6	-	116494989	116545610	ENSG00000173626.9	TRAPPC3L	0.136987	1	0.576724	0
21	-	45493572	45544411	ENSG00000173638.18	SLC19A1	8.52287	0.830802	-0.0444317	-0.121022
1	-	16014028	16019594	ENSG00000173641.17	HSPB7	68.0438	0.995127	-1.36745	-0.00247276
11	+	66842835	66846546	ENSG00000173653.7	RCE1	5.55318	0.965585	0.0697822	-0.0759636
1	+	46303631	46316776	ENSG00000173660.11	UQCRH	81.2082	0.865645	-0.251396	-0.0134537
1	+	6555181	6579757	ENSG00000173662.20	TAS1R1	0.212616	0.865591	-1.34756	0.0620201
X	-	20124518	20141844	ENSG00000173674.10	EIF1AX	37.893	0.987012	0.259024	-0.0332188
7	+	102650325	102661398	ENSG00000173678.14	SPDYE2B	0.0978342	1	-0.431388	0
X	-	19912860	19970298	ENSG00000173681.16	CXorf23	5.38366	0.777789	-2.73188	-1.89641
2	+	231056864	231172827	ENSG00000173692.12	PSMD1	108.341	0.961146	-0.217431	-0.153859
X	-	18989309	19122637	ENSG00000173698.17	ADGRG2	0.198395	1	0.25621	-0.0447668
3	-	124905442	124953819	ENSG00000173702.7	MUC13	0.00944738	1	-0.288861	0
3	-	33150042	33219215	ENSG00000173705.8	SUSD5	1.11097	0.988094	0.175722	0.00148029
3	-	124965710	125055958	ENSG00000173706.12	HEG1	48.9289	0.128009	-3.68965	-1.13991
17	+	50834650	50842348	ENSG00000173714.7	WFIKKN2	0.00944738	1	-0.288861	0
11	+	66744451	66843328	ENSG00000173715.15	C11orf80	2.01005	0.648777	-0.0261686	0.159616
1	-	235109336	235128936	ENSG00000173726.10	TOMM20	129.943	0.993194	0.0095861	-0.0386148
2	+	227472152	227561214	ENSG00000173744.17	AGFG1	22.1541	0.93445	0.395412	-0.0351097
17	-	42199168	42276707	ENSG00000173757.9	STAT5B	36.2784	0.747695	-0.135628	-0.136588
17	-	82314868	82317602	ENSG00000173762.7	CD7	0.160605	1	0.215709	0
17	+	41966741	41977731	ENSG00000173786.16	CNP	114.312	0.994664	-0.214725	-0.00722311
17	-	41754604	41786931	ENSG00000173801.16	JUP	24.6236	0.741809	-1.06458	-0.031017
17	-	41717742	41734644	ENSG00000173805.15	HAP1	0.223523	1	-0.22147	0
19	+	32719753	32829580	ENSG00000173809.16	TDRD12	0.0603743	1	-0.847414	0
17	+	41688885	41692668	ENSG00000173812.10	EIF1	418.241	0.998036	-0.510617	-0.00125754
17	+	80415165	80438086	ENSG00000173818.16	ENDOV	16.2911	0.923719	-0.537877	-0.0438709
17	+	80260866	80398786	ENSG00000173821.19	RNF213	38.8799	0.368882	-0.528114	-0.247084
11	+	65354767	65357613	ENSG00000173825.6	TIGD3	0.0566843	1	-0.824024	0
17	+	63523334	63548977	ENSG00000173826.14	KCNH6	0.0243623	1	0.0700163	0
17	-	62701314	62808344	ENSG00000173838.11	MARCH10	0.487053	0.984183	-0.216851	-0.100239
1	+	44800225	44805990	ENSG00000173846.12	PLK3	14.2172	0.589073	-0.959801	-0.807904
10	+	5412551	5458463	ENSG00000173848.18	NET1	49.9165	0.917132	-0.816187	-0.0534205
