chr	strand	start	end	gene_id	gene_symbol	omega	rate
8	+	116938199	116944487	ENSG00000205002.3	AARD	0.384664	1
16	-	88863333	88866660	ENSG00000205022.9	PABPN1L	0	1
11	+	55838752	55839738	ENSG00000205029.1	OR5D16	0	1
11	+	55827219	55828154	ENSG00000205030.1	OR5L2	0	1
8	+	109362477	109530330	ENSG00000205038.11	PKHD1L1	0	1
17	-	35464249	35537861	ENSG00000205045.8	SLFN12L	0.180187	1
12	-	92420094	92428148	ENSG00000205057.4	CLLU1OS	0	1
7	-	134289332	134317051	ENSG00000205060.10	SLC35B4	29.7768	0.892627
19	-	38770971	38773492	ENSG00000205076.4	LGALS7	0	1
16	+	77199397	77213215	ENSG00000205078.5	SYCE1L	0.0942203	0.624415
16	-	75536744	75556286	ENSG00000205084.10	TMEM231	6.42066	0.86625
7	+	128672266	128683319	ENSG00000205085.9	FAM71F2	0.531796	0.902828
2	-	41935368	41954266	ENSG00000205086.6	C2orf91	0.112588	1
5	+	132747445	132754403	ENSG00000205089.7	CCNI2	0.0955833	1
1	-	1535174	1540453	ENSG00000205090.8	TMEM240	3.97379	0.913942
4	-	190024351	190027257	ENSG00000205097.6	FRG2	0.0111794	1
9	-	34723055	34729467	ENSG00000205108.5	FAM205A	0.211837	1
2	-	39175646	39229588	ENSG00000205111.8	CDKL4	0.00558865	1
1	+	1426128	1427787	ENSG00000205116.3	TMEM88B	0.0223546	1
11	+	44047981	44059977	ENSG00000205126.2	ACCSL	0	1
4	+	185426249	185449826	ENSG00000205129.8	C4orf47	0.182414	0.228671
8	-	92883530	93017673	ENSG00000205133.11	TRIQK	29.482	0.954903
19	+	35995199	35996315	ENSG00000205138.3	SDHAF1	6.63932	1
9	-	34621379	34628107	ENSG00000205143.2	ARID3C	0.191293	0.561128
19	+	35745114	35747519	ENSG00000205155.7	PSENEN	30.11	0.906144
11	-	33698261	33700801	ENSG00000205177.6	C11orf91	0.137403	1
8	-	81458341	81461579	ENSG00000205186.2	FABP9	0	1
8	+	80485619	80526265	ENSG00000205189.11	ZBTB10	19.2139	0.871708
4	-	158666679	158672255	ENSG00000205208.4	C4orf46	10.1521	0.804217
19	-	34593329	34675699	ENSG00000205209.7	SCGB2B2	0	0
17	-	20836447	20896140	ENSG00000205212.3	CCDC144NL	0.0279433	1
11	-	27365961	27472775	ENSG00000205213.13	LGR4	27.5066	0.933601
16	-	67934502	67937087	ENSG00000205220.11	PSMB10	12.8152	0.945356
2	+	36696690	36814792	ENSG00000205221.12	VIT	27.9425	0.855994
7	+	102551232	102562308	ENSG00000205238.9	SPDYE2	1.27545	1
16	+	67192169	67198918	ENSG00000205250.8	E2F4	45.2892	0.928427
8	-	65717510	65842322	ENSG00000205268.10	PDE7A	14.1636	0.932376
6	+	11538278	11583524	ENSG00000205269.5	TMEM170B	7.30532	0.995438
7	+	100969623	101018949	ENSG00000205277.9	MUC12	0	1
5	+	127649044	127658630	ENSG00000205279.8	CTXN3	0	1
4	-	140442262	140498377	ENSG00000205301.11	MGAT4D	0	1
5	+	122774996	122830108	ENSG00000205302.6	SNX2	67.6075	0.982357
7	-	100572228	100573820	ENSG00000205307.11	SAP25	0.0449184	0.249477
17	+	17303335	17347663	ENSG00000205309.13	NT5M	0.0462624	0.185162
12	-	55752463	55817756	ENSG00000205323.8	SARNP	47.3798	0.95144
12	+	55492378	55493316	ENSG00000205327.3	OR6C68	0	1
12	+	55400430	55401505	ENSG00000205328.2	OR6C65	0	1
12	+	55331701	55332636	ENSG00000205329.1	OR6C3	0	1
12	+	55320561	55321624	ENSG00000205330.3	OR6C1	0	1
16	+	57610652	57665580	ENSG00000205336.11	ADGRG1	1.60752	0.855919
11	+	9384622	9448126	ENSG00000205339.9	IPO7	157.971	0.857543
12	+	53441605	53446645	ENSG00000205352.10	PRR13	58.109	0.978122
7	-	98214624	98252251	ENSG00000205356.9	TECPR1	11.8101	0.584343
16	+	56669814	56671129	ENSG00000205358.3	MT1H	0	1
5	-	102371782	102499016	ENSG00000205359.9	SLCO6A1	0	1
16	+	56638666	56640087	ENSG00000205362.11	MT1A	0.131109	0.868881
15	-	73735431	73752747	ENSG00000205363.5	C15orf59	28.0674	0.972221
16	+	56632233	56633986	ENSG00000205364.3	MT1M	0.553277	1
4	-	109740694	109802179	ENSG00000205403.12	CFI	0.420367	0.956296
11	-	5840928	5841952	ENSG00000205409.3	OR52E6	0	1
7	-	93099513	93118023	ENSG00000205413.7	SAMD9	19.5409	0.994183
12	-	52487174	52493257	ENSG00000205420.10	KRT6A	0	1
16	+	50024410	50037088	ENSG00000205423.11	CNEP1R1	15.1615	0.926144
12	-	52285913	52291534	ENSG00000205426.10	KRT81	0.016766	1
14	+	103100144	103110559	ENSG00000205436.7	EXOC3L4	0.0558866	1
21	+	44646657	44658341	ENSG00000205439.9	KRTAP12-3	0	1
9	-	24542952	24545946	ENSG00000205442.12	IZUMO3	0	1
21	-	44550357	44551505	ENSG00000205445.3	KRTAP10-2	0	1
16	+	32252719	32255922	ENSG00000205456.11	TP53TG3D	0	1
16	+	33193659	33196858	ENSG00000205457.11	TP53TG3C	0	1
5	+	82279462	82386977	ENSG00000205464.11	ATP6AP1L	0.371289	0.0601065
14	-	99500180	99604026	ENSG00000205476.8	CCDC85C	12.5286	0.977438
11	+	5046526	5047461	ENSG00000205495.1	OR52J3	0	1
11	-	4954772	4955713	ENSG00000205496.1	OR51A2	0	1
11	-	4946159	4947100	ENSG00000205497.3	OR51A4	0	1
15	-	62163535	62165283	ENSG00000205502.3	C2CD4B	0	1
19	-	11384341	11419342	ENSG00000205517.12	RGL3	0	1
11	-	2944431	2992377	ENSG00000205531.12	NAP1L4	88.4647	0.935948
17	-	7402975	7404137	ENSG00000205544.3	TMEM256	10.1005	0.957137
9	-	16203935	16276313	ENSG00000205549.8	C9orf92	0	1
22	-	50568861	50578465	ENSG00000205560.12	CPT1B	0.211813	0.0669244
5	+	70049612	70078522	ENSG00000205571.12	SMN2	36.2235	0.97105
5	+	70025247	70043113	ENSG00000205572.9	SERF1B	1.62153	0.0817183
21	-	39342315	39349647	ENSG00000205581.10	HMGN1	130.762	0.939913
22	-	50309030	50327060	ENSG00000205593.11	DENND6B	1.04723	0.236038
16	-	28379579	28403879	ENSG00000205609.12	EIF3CL	0.000524598	0.000107862
16	+	25111729	25178231	ENSG00000205629.11	LCMT1	15.6589	0.77842
2	+	24010081	24063321	ENSG00000205639.9	MFSD2B	0.234034	1
X	+	8464830	8466510	ENSG00000205642.9	VCX3B	0	1
22	-	46244011	46250679	ENSG00000205643.10	CDPF1	4.55871	0.736026
4	+	70028413	70036538	ENSG00000205649.7	HTN3	0	1
14	+	74084796	74201235	ENSG00000205659.10	LIN52	9.87389	0.889578
X	+	3006613	3033571	ENSG00000205667.2	ARSH	0	1
14	+	73610945	73619888	ENSG00000205669.2	ACOT6	0	1
21	+	34375480	34407866	ENSG00000205670.10	SMIM11A	7.27771	1
4	-	64275257	64409468	ENSG00000205678.7	TECRL	0.229135	1
14	-	72619296	72894116	ENSG00000205683.11	DPF3	1.73012	0.983571
12	-	27762738	27771276	ENSG00000205693.3	MANSC4	0.0726525	1
12	+	25195216	25209645	ENSG00000205707.10	LYRM5	15.479	1
17	+	4899418	4902932	ENSG00000205710.3	C17orf107	2.56168	1
19	-	7037748	7040179	ENSG00000205718.9	MBD3L4	0	1
21	+	33642400	33899861	ENSG00000205726.14	ITSN1	89.7684	0.893317
16	+	19113932	19121629	ENSG00000205730.6	ITPRIPL2	64.4399	1
19	-	6467207	6482557	ENSG00000205744.9	DENND1C	0.0595605	1
12	+	21015696	21092745	ENSG00000205754.10	SLCO1B7	0.016766	1
X	-	1187549	1212750	ENSG00000205755.11	CRLF2	0.00558865	1
21	-	33589341	33643926	ENSG00000205758.11	CRYZL1	20.0651	0.878736
5	+	41904188	41921636	ENSG00000205765.8	C5orf51	49.5364	0.94135
X	+	49589496	49608536	ENSG00000205777.17	GAGE1	0.016766	1
19	-	4890437	4902867	ENSG00000205784.2	ARRDC5	0.0335319	1
2	-	10056780	10080944	ENSG00000205795.4	CYS1	10.406	0.977417
9	+	4662315	4665258	ENSG00000205808.5	PLPP6	6.59461	1
12	-	10426854	10442300	ENSG00000205809.9	KLRC2	0	1
12	-	10412312	10420595	ENSG00000205810.8	KLRC3	0	1
16	+	4556490	4600714	ENSG00000205832.7	C16orf96	0.0335319	1
3	-	190852877	190892429	ENSG00000205835.8	GMNC	0	1
5	+	34838833	34899456	ENSG00000205838.12	TTC23L	0.0502979	1
12	+	8455926	8478330	ENSG00000205846.3	CLEC6A	0	1
22	-	32359906	32382052	ENSG00000205853.10	RFPL3S	0.122874	1
22	-	32149006	32159322	ENSG00000205856.3	C22orf42	0	1
12	+	7765216	7774121	ENSG00000205857.1	NANOGNB	0	1
7	+	16526880	16581568	ENSG00000205858.9	LRRC72	0	1
13	-	23891099	23902655	ENSG00000205863.9	C1QTNF9B	0.0766294	1
11	+	1697195	1697755	ENSG00000205864.1	KRTAP5-6	0	1
11	-	1597177	1598294	ENSG00000205867.3	KRTAP5-2	0	1
11	-	1584342	1585283	ENSG00000205869.2	KRTAP5-1	0	1
8	-	11993174	11996312	ENSG00000205882.8	DEFB134	0	1
8	+	11982321	11984590	ENSG00000205883.2	DEFB135	0	1
8	-	11973937	11974599	ENSG00000205884.2	DEFB136	0	1
17	+	1270559	1271460	ENSG00000205899.3	BHLHA9	0.0223546	1
7	+	6637322	6656432	ENSG00000205903.6	ZNF316	8.0537	0.320903
19	+	1752373	1780988	ENSG00000205922.4	ONECUT3	0.0564867	1
16	-	2530035	2531417	ENSG00000205923.3	CEMP1	0.314776	1
21	+	33025845	33029196	ENSG00000205927.4	OLIG2	0	1
21	-	32793564	32813743	ENSG00000205929.10	C21orf62	0.0838298	1
16	-	2253116	2268412	ENSG00000205937.11	RNPS1	82.0742	0.94633
14	+	24398786	24419288	ENSG00000205978.5	NYNRIN	26.7461	0.685456
3	-	180983709	180989774	ENSG00000205981.6	DNAJC19	18.8037	0.989256
11	-	298200	299526	ENSG00000206013.2	IFITM5	0	1
18	-	75409476	75427703	ENSG00000206026.7	SMIM21	0.0447092	1
18	+	74315813	74359187	ENSG00000206043.6	C18orf63	0	1
8	-	6977649	6980080	ENSG00000206047.2	DEFA1	0	1
18	+	69401055	69849087	ENSG00000206052.10	DOK6	3.98306	0.998012
16	+	1678256	1702280	ENSG00000206053.12	HN1L	46.3415	0.975306
22	-	24935110	24946695	ENSG00000206069.5	TMEM211	0	1
18	+	63647579	63726432	ENSG00000206072.12	SERPINB11	0	1
18	-	63637259	63644298	ENSG00000206073.10	SERPINB4	0	1
18	+	63476761	63505085	ENSG00000206075.13	SERPINB5	0.0447356	1
5	-	710360	766952	ENSG00000206077.10	ZDHHC11B	0	1
21	-	31038159	31038476	ENSG00000206102.2	KRTAP19-8	0	1
21	+	30642864	30643136	ENSG00000206104.2	KRTAP20-3	0	1
21	+	30620627	30620850	ENSG00000206105.2	KRTAP20-4	0	1
21	-	30590105	30590397	ENSG00000206106.2	KRTAP22-2	0	1
21	-	30337013	30337694	ENSG00000206107.2	KRTAP27-1	0	1
4	+	2418974	2462942	ENSG00000206113.9	CFAP99	0.0225576	1
15	-	32445106	32455634	ENSG00000206127.10	GOLGA8O	0.181972	0.169709
22	+	21466423	21471269	ENSG00000206140.10	TMEM191C	0.0493223	1
14	-	21032820	21034785	ENSG00000206150.3	RNASE13	0	1
16	+	176680	177522	ENSG00000206172.8	HBA1	0.106184	1
16	+	153892	166768	ENSG00000206177.6	HBM	0	1
18	-	47032572	47035621	ENSG00000206181.5	TCEB3B	0	1
15	-	25677273	25865172	ENSG00000206190.11	ATP10A	35.1915	0.669869
3	-	149761105	149968385	ENSG00000206199.9	ANKUB1	0.0279433	1
22	+	19130808	19132623	ENSG00000206203.4	TSSK2	0	1
3	-	139005468	139006268	ENSG00000206260.3	PRR23A	0	1
3	+	138947234	138953451	ENSG00000206262.8	FOXL2NB	0.405376	0.037963
6	+	31197760	31203968	ENSG00000206344.6	HCG27	0.150713	1
3	+	130560334	130678155	ENSG00000206384.10	COL6A6	0.480824	1
18	+	8609445	8639381	ENSG00000206418.3	RAB12	90.4395	0.972606
18	+	7231125	7232047	ENSG00000206422.2	LRRC30	0	1
18	-	5882072	5895955	ENSG00000206432.4	TMEM200C	0	1
6	+	29439306	29440977	ENSG00000206474.7	OR10C1	0	1
3	-	126571789	126572636	ENSG00000206483.5	TXNRD3NB	0	1
6	+	29941260	29945884	ENSG00000206503.11	HLA-A	214.695	0.905965
3	-	123490820	123585185	ENSG00000206527.9	HACD2	38.8626	0.958796
3	-	113286947	113441610	ENSG00000206530.9	CFAP44	2.94387	0.60328
3	-	112815709	112846856	ENSG00000206531.10	CD200R1L	0	1
3	+	100401193	100456319	ENSG00000206535.7	LNP1	1.54634	0.981285
3	+	98390666	98391631	ENSG00000206536.1	OR5K3	0	1
3	-	86876388	86991119	ENSG00000206538.8	VGLL3	422.562	0.906793
3	-	46712116	46812574	ENSG00000206549.12	PRSS50	0.257294	1
3	+	32818018	32897826	ENSG00000206557.5	TRIM71	0.134128	1
3	+	28349146	28538122	ENSG00000206559.7	ZCWPW2	1.08086	0.968946
3	-	15667236	15859771	ENSG00000206560.11	ANKRD28	27.3813	0.287404
3	-	15450133	15521751	ENSG00000206561.12	COLQ	0.307953	0.239356
3	-	15381275	15440566	ENSG00000206562.11	METTL6	11.6751	0.869628
8	+	55102389	55542054	ENSG00000206579.8	XKR4	0.141701	1
5	+	151020438	151028993	ENSG00000211445.11	GPX3	0.906216	1
14	-	80197527	80387757	ENSG00000211448.11	DIO2	15.6621	1
11	+	57741250	57743554	ENSG00000211450.9	C11orf31	32.0576	0.995837
1	+	53891239	53911086	ENSG00000211452.10	DIO1	0.143168	1
12	+	27243968	27325959	ENSG00000211455.7	STK38L	13.2887	0.830881
3	+	45689056	45745424	ENSG00000211456.10	SACM1L	41.4296	0.961776
2	+	121737103	121767853	ENSG00000211460.11	TSN	39.952	0.96012
12	+	47753916	47782753	ENSG00000211584.13	SLC48A1	25.673	0.932007
5	-	113432554	113435031	ENSG00000212122.3	TSSK1B	0	1
19	-	5782960	5784765	ENSG00000212123.3	PRR22	0.430326	1
12	-	11021619	11022620	ENSG00000212124.2	TAS2R19	0.0614752	1
12	-	10985913	10986912	ENSG00000212126.3	TAS2R50	0	1
12	-	10937406	11171573	ENSG00000212127.5	TAS2R14	0.329709	1
12	-	10907926	10909562	ENSG00000212128.2	TAS2R13	0.0447092	1
5	+	112891422	112893094	ENSG00000212643.2	ZRSR1	0.428869	1
17	-	41307700	41309253	ENSG00000212657.1	KRTAP16-1	0	1
17	-	41301826	41302851	ENSG00000212658.1	KRTAP29-1	0	1
17	+	41265339	41266641	ENSG00000212659.1	KRTAP9-6	0.0112132	1
18	-	22413601	22417915	ENSG00000212710.4	CTAGE1	0.0335319	1
17	-	21524790	21574458	ENSG00000212719.10	C17orf51	21.7704	0.872967
17	-	41117181	41118360	ENSG00000212721.3	KRTAP4-11	0	1
17	+	41105332	41106488	ENSG00000212722.7	KRTAP4-9	0.0223546	1
17	-	41059240	41060114	ENSG00000212724.3	KRTAP2-3	0.524476	1
17	-	41046541	41047316	ENSG00000212725.3	KRTAP2-1	0.0564851	1
X	-	135020504	135022529	ENSG00000212747.4	FAM127C	26.4655	1
7	-	144231911	144232843	ENSG00000212807.1	OR2A42	0.0941621	1
9	-	137220247	137221581	ENSG00000212864.3	RNF208	2.90051	1
17	-	40993430	40994133	ENSG00000212899.2	KRTAP3-3	0	1
17	-	40999193	40999894	ENSG00000212900.2	KRTAP3-2	0	1
17	-	41008521	41019324	ENSG00000212901.3	KRTAP3-1	0	1
1	+	232804892	232808407	ENSG00000212916.4	MAP10	3.83382	1
21	-	44654213	44654659	ENSG00000212933.1	KRTAP12-4	0	1
21	-	44557790	44558760	ENSG00000212935.1	KRTAP10-3	0	1
21	+	30592440	30593075	ENSG00000212938.3	KRTAP6-3	0	1
8	+	127414290	127420069	ENSG00000212993.4	POU5F1B	0	0
19	+	55635016	55643469	ENSG00000213015.8	ZNF580	21.8513	1
19	-	52702813	52735073	ENSG00000213020.8	ZNF611	3.13122	0.93747
19	-	51003111	51009634	ENSG00000213022.5	KLK9	0	1
19	-	50621307	50639827	ENSG00000213023.10	SYT3	0.262655	0.921527
19	-	49906825	49929763	ENSG00000213024.11	NUP62	46.7501	0.889532
1	+	229304857	229305504	ENSG00000213029.3	SPHAR	0	1
19	-	49047638	49049106	ENSG00000213030.5	CGB8	0	1
1	-	197504748	197775696	ENSG00000213047.11	DENND1B	4.37677	0.588582
1	+	168225938	168253025	ENSG00000213064.9	SFT2D2	69.6796	0.929546
6	+	166999182	167052713	ENSG00000213066.11	FGFR1OP	16.7351	0.862674
17	-	18524566	18526846	ENSG00000213077.5	FAM106A	0.129514	1
6	+	154733325	154834244	ENSG00000213079.9	SCAF8	54.2815	0.877227
1	-	159872364	159900163	ENSG00000213085.9	CFAP45	0.393481	1
1	+	159203307	159206500	ENSG00000213088.9	ACKR1	0.106184	1
19	+	24033405	24129961	ENSG00000213096.10	ZNF254	7.70971	0.65949
3	-	196291219	196318299	ENSG00000213123.10	TCTEX1D2	2.14556	0.728013
3	-	186538441	186546702	ENSG00000213139.7	CRYGS	0.467282	1
14	+	105486317	105488947	ENSG00000213145.9	CRIP1	7.39393	1
2	+	169694488	169776989	ENSG00000213160.9	KLHL23	2.91678	0.996111
1	-	151800264	151806154	ENSG00000213171.2	LINGO4	0	1
10	-	122849078	122879641	ENSG00000213185.6	FAM24B	0.900697	0.958934
3	-	160432445	160485773	ENSG00000213186.7	TRIM59	14.5046	0.957184
1	+	151057758	151068497	ENSG00000213190.3	MLLT11	6.22867	0.89663
7	+	151048292	151052756	ENSG00000213199.7	ASIC3	0.189648	0.231602
7	+	150716557	150724284	ENSG00000213203.2	GIMAP1	0.117949	1
9	+	136796350	136807741	ENSG00000213213.13	CCDC183	0	1
7	-	144186083	144195655	ENSG00000213214.4	ARHGEF35	4.17759	0.985668
17	-	63872012	63881863	ENSG00000213218.9	CSH2	0	1
9	-	136359480	136363789	ENSG00000213221.4	DNLZ	5.70221	0.896961
14	+	95686417	95692643	ENSG00000213231.12	TCL1B	0	1
17	-	58345175	58353093	ENSG00000213246.6	SUPT4H1	72.8359	0.977501
7	-	130668648	130687432	ENSG00000213265.8	TSGA13	0	1
1	-	114704469	114716894	ENSG00000213281.4	NRAS	67.5238	0.922038
5	+	179793980	179796647	ENSG00000213316.9	LTC4S	0.163363	1
2	-	96836611	96858095	ENSG00000213337.8	ANKRD39	3.52511	0.979037
19	+	10701430	10713437	ENSG00000213339.8	QTRT1	9.85218	0.75374
10	-	100188298	100229619	ENSG00000213341.10	CHUK	21.2109	0.866188
5	-	177301461	177312757	ENSG00000213347.10	MXD3	3.17633	1
1	+	109668022	109709551	ENSG00000213366.12	GSTM2	17.3047	0.555082
16	-	69320140	69339583	ENSG00000213380.14	COG8	10.2978	0.961397
10	-	97222173	97292673	ENSG00000213390.10	ARHGAP19	8.15587	0.778103
X	-	153447666	153495516	ENSG00000213397.10	HAUS7	6.42019	0.603273
16	-	67939750	67944131	ENSG00000213398.7	LCAT	2.71892	0.420033
X	+	152733779	152737669	ENSG00000213401.8	MAGEA12	0	1
11	-	67435510	67438067	ENSG00000213402.2	PTPRCAP	0.291092	1
7	+	100218241	100221490	ENSG00000213413.2	PVRIG	0.251173	1
17	-	41123091	41124167	ENSG00000213416.3	KRTAP4-12	0	1
17	-	41065116	41065879	ENSG00000213417.3	KRTAP2-4	0	1
7	-	100169606	100177372	ENSG00000213420.7	GPC2	0.759096	0.892132
17	-	40654665	40665181	ENSG00000213424.8	KRT222	0	1
11	+	65638097	65650930	ENSG00000213445.9	SIPA1	6.735	0.495081
7	-	64990809	65006743	ENSG00000213462.4	ERV3-1	6.30791	1
14	-	70366496	70417061	ENSG00000213463.4	SYNJ2BP	28.7727	0.939482
11	+	65014113	65022184	ENSG00000213465.7	ARL2	46.7065	0.998032
1	-	89131751	89176040	ENSG00000213512.1	GBP7	0	1
1	-	88979456	88992960	ENSG00000213516.9	RBMXL1	13.0641	0.993775
5	-	140537340	140558252	ENSG00000213523.10	SRA1	11.4532	0.838367
3	-	52836219	52897596	ENSG00000213533.11	TMEM110	35.0178	0.884983
10	-	73183362	73248862	ENSG00000213551.4	DNAJC9	18.2414	0.695339
8	-	144525733	144529132	ENSG00000213563.6	C8orf82	13.2722	0.963962
15	+	74826547	74831802	ENSG00000213578.5	CPLX3	0.0670638	1
5	-	133971915	134005133	ENSG00000213585.10	VDAC1	151.593	0.979804
6	+	33453970	33457548	ENSG00000213588.5	ZBTB9	7.718	1
11	+	57712600	57740973	ENSG00000213593.9	TMX2	43.9355	0.841866
15	-	72340919	72376476	ENSG00000213614.9	HEXA	105.441	0.885387
11	+	47565336	47584562	ENSG00000213619.9	NDUFS3	21.8565	0.953634
1	+	65420587	65436007	ENSG00000213625.8	LEPROT	267.939	0.969119
2	+	30231531	30323730	ENSG00000213626.11	LBH	427.76	0.991546
19	+	1905378	1913447	ENSG00000213638.5	ADAT3	1.34972	0.698011
2	+	28751640	28802940	ENSG00000213639.9	PPP1CB	107.579	0.986399
16	+	29459889	29464976	ENSG00000213648.10	SULT1A4	0	0
6	-	32190766	32195523	ENSG00000213654.9	GPSM3	2.43311	0.734956
16	+	28984826	28990783	ENSG00000213658.10	LAT	0.390825	0.404609
3	-	48673844	48686364	ENSG00000213672.7	NCKIPSD	11.2618	0.682036
6	-	32098176	32128253	ENSG00000213676.10	ATF6B	57.5822	0.580158
3	+	48465811	48467645	ENSG00000213689.10	TREX1	3.1032	0.811724
9	+	88991447	89005010	ENSG00000213694.3	S1PR3	19.1407	1
2	+	26764284	26781231	ENSG00000213699.8	SLC35F6	19.3866	0.873163
20	+	56533246	56536520	ENSG00000213714.1	FAM209B	0.117362	1
6	-	31730581	31739763	ENSG00000213719.8	CLIC1	283.881	0.947898
6	-	31727038	31730617	ENSG00000213722.8	DDAH2	40.9739	0.865372
14	-	49570984	49599164	ENSG00000213741.8	RPS29	245.417	0.999872
4	-	69199951	69214731	ENSG00000213759.9	UGT2B11	0	1
6	-	31544462	31548427	ENSG00000213760.10	ATP6V1G2	1.60794	0.992011
19	+	57614233	57624723	ENSG00000213762.11	ZNF134	18.933	0.999911
6	+	30908184	30914106	ENSG00000213780.10	GTF2H4	7.61155	0.683721
12	+	12813316	12829981	ENSG00000213782.7	DDX47	58.387	0.974833
19	+	53333749	53354869	ENSG00000213799.10	ZNF845	5.92172	0.998319
12	-	10372353	10391874	ENSG00000213809.8	KLRK1	0.106184	1
19	+	51478622	51490952	ENSG00000213822.6	CEACAM18	0	1
16	-	10528422	10580698	ENSG00000213853.9	EMP2	68.726	0.993272
17	+	7351889	7354944	ENSG00000213859.4	KCTD11	26.5592	1
8	+	66667615	66685564	ENSG00000213865.7	C8orf44	1.82057	0.773769
6	-	29555515	29559925	ENSG00000213886.3	UBD	0	1
19	+	45488777	45502510	ENSG00000213889.10	PPM1N	0.486679	0.455504
19	+	44699151	44710714	ENSG00000213892.10	CEACAM16	0	1
2	-	219161465	219170095	ENSG00000213901.10	SLC23A3	0.0661168	0.0567719
14	+	24311450	24318036	ENSG00000213903.8	LTB4R	1.55164	0.400191
14	+	24305734	24312053	ENSG00000213906.9	LTB4R2	1.61926	1
16	+	3611728	3680143	ENSG00000213918.10	DNASE1	11.2116	0.840206
14	-	24213937	24216070	ENSG00000213920.8	MDP1	3.66273	0.902524
19	+	39776595	39786135	ENSG00000213921.6	LEUTX	0	1
22	-	38290691	38398522	ENSG00000213923.10	CSNK1E	89.2672	0.787108
9	-	34661880	34664048	ENSG00000213927.3	CCL27	0	1
14	+	24161053	24166565	ENSG00000213928.8	IRF9	26.9592	0.863043
9	+	34638133	34651035	ENSG00000213930.11	GALT	7.27656	0.706489
11	-	5268345	5505617	ENSG00000213931.5	HBE1	0	1
11	-	5248083	5249892	ENSG00000213934.6	HBG1	0	1
16	+	3012456	3014505	ENSG00000213937.3	CLDN9	0	1
5	+	52787896	52959210	ENSG00000213949.8	ITGA1	87.919	0.907877
19	+	32691961	32713796	ENSG00000213965.3	NUDT19	14.2926	0.876607
19	+	23914876	23945159	ENSG00000213967.10	ZNF726	0.712331	0.995733
19	-	22752183	22784107	ENSG00000213973.8	ZNF99	0.122982	1
17	-	3662896	3668682	ENSG00000213977.7	TAX1BP3	108.252	0.880513
14	-	23559565	23568070	ENSG00000213983.11	AP1G2	0.792692	0.267552
19	+	20077994	20127076	ENSG00000213988.9	ZNF90	0.371078	0.792976
13	+	110615460	110639993	ENSG00000213995.11	NAXD	6.91899	0.388148
19	-	19264364	19273391	ENSG00000213996.12	TM6SF2	0.0684638	0.146038
19	-	19145568	19170289	ENSG00000213999.15	MEF2B	0.608271	0.79656
15	+	42273233	42356935	ENSG00000214013.9	GANC	17.0446	0.85916
3	+	9808086	9855138	ENSG00000214021.15	TTLL3	13.2984	0.648543
7	+	150368189	150374044	ENSG00000214022.11	REPIN1	51.403	1
11	+	1947278	1984522	ENSG00000214026.10	MRPL23	16.5363	0.97702
12	-	133106817	133130473	ENSG00000214029.4	ZNF891	4.28423	0.898474
9	-	21201469	21202205	ENSG00000214042.1	IFNA7	0	1
19	-	16630751	16660442	ENSG00000214046.8	SMIM7	14.0043	0.9942
8	-	28348287	28490318	ENSG00000214050.7	FBXO16	0.284804	0.995033
11	+	842808	867116	ENSG00000214063.10	TSPAN4	108.644	0.885577
20	-	35626031	35664956	ENSG00000214078.12	CPNE1	98.818	0.870845
17	-	81681174	81683924	ENSG00000214087.8	ARL16	9.99568	0.967122
3	-	196506877	196515366	ENSG00000214097.4	SMCO1	0.0111773	1
7	+	141708353	141731271	ENSG00000214102.7	WEE2	0.106184	1
X	+	30243730	30252038	ENSG00000214107.7	MAGEB1	0	1
6	-	5102593	5260939	ENSG00000214113.10	LYRM4	28.5075	0.98279
1	-	38862964	38874105	ENSG00000214114.8	MYCBP	10.7489	0.994346
7	+	138797952	138838101	ENSG00000214128.10	TMEM213	0.234335	1
17	+	76527586	76553578	ENSG00000214140.10	PRCD	0	0
3	-	184242301	184249548	ENSG00000214160.9	ALG3	11.8316	0.783853
19	+	12092263	12137235	ENSG00000214189.8	ZNF788	5.22655	0.864844
1	+	36306387	36324886	ENSG00000214193.9	SH3D21	1.68301	0.318854
7	-	113116718	113118613	ENSG00000214194.8	LINC00998	20.1762	1
19	+	10836575	10869790	ENSG00000214212.8	C19orf38	0.162766	0.963213
12	+	92702843	92708549	ENSG00000214215.3	C12orf74	0.00558865	1
3	+	158962928	159266307	ENSG00000214216.10	IQCJ	0	1
17	-	56791913	56838773	ENSG00000214226.8	C17orf67	1.8654	0.958139
7	-	101239458	101252316	ENSG00000214253.8	FIS1	50.1298	0.968251
14	+	20684177	20698971	ENSG00000214274.9	ANG	15.4356	1
10	+	127549369	127552639	ENSG00000214285.2	NPS	0	1
11	+	111298546	111308735	ENSG00000214290.7	COLCA2	0.174305	0.945126
7	+	100307702	100322196	ENSG00000214300.7	SPDYE3	0.00640896	1
7	+	100126694	100128498	ENSG00000214309.4	MBLAC1	1.04544	0.846068
2	-	88446787	88452656	ENSG00000214336.4	FOXI3	0.0280031	1
6	-	127472794	127519191	ENSG00000214338.10	SOGA3	0.110076	0.0878819
5	+	172641266	172691540	ENSG00000214357.8	NEURL1B	3.71342	0.880429
5	+	172194172	172203452	ENSG00000214360.4	EFCAB9	0.016766	1
4	-	2227464	2242164	ENSG00000214367.7	HAUS3	10.6767	0.861236
11	-	93818232	93850531	ENSG00000214376.5	VSTM5	0	0
9	+	136981904	136986410	ENSG00000214402.6	LCNL1	0	1
