chr	strand	start	end	gene_id	gene_symbol
19	-	10572671	10587315	ENSG00000129354.11	AP1M2
19	-	13104902	13117567	ENSG00000104907.12	TRMT1
19	-	47520685	47555856	ENSG00000118156.12	ZNF541
19	-	12577961	12640098	ENSG00000188033.9	ZNF490
19	-	49948985	49961172	ENSG00000161640.15	SIGLEC11
19	-	9126012	9126950	ENSG00000170920.2	OR7G3
19	-	11131520	11155808	ENSG00000161888.11	SPC24
19	-	11451326	11481046	ENSG00000196361.9	ELAVL3
19	-	46647612	46661138	ENSG00000197380.10	DACT3
19	-	12825478	12835428	ENSG00000132026.13	RTBDN
19	-	11199295	11262481	ENSG00000130158.13	DOCK6
19	-	46480796	46601200	ENSG00000230510.6	PPP5D1
19	-	48115445	48170603	ENSG00000105486.13	LIG1
19	-	11505916	11529174	ENSG00000130159.13	ECSIT
19	-	12730640	12734775	ENSG00000123144.10	C19orf43
19	-	12525370	12551542	ENSG00000249709.7	ZNF564
19	-	10221435	10231272	ENSG00000267534.2	S1PR2
19	-	10566462	10569059	ENSG00000129355.6	CDKN2D
19	-	48180770	48255946	ENSG00000105483.16	CARD8
19	-	12345949	12365905	ENSG00000198342.9	ZNF442
19	-	12461559	12551474	ENSG00000196826.7	CTD-2192J16.17
19	-	11322046	11346270	ENSG00000105514.7	RAB3D
19	-	49889654	49929539	ENSG00000104951.15	IL4I1
19	-	43064211	43083045	ENSG00000242221.8	PSG2
19	-	10832438	10836318	ENSG00000099203.6	TMED1
19	-	12953119	12957236	ENSG00000179271.2	GADD45GIP1
19	-	10310045	10316015	ENSG00000267673.6	FDX2
19	-	9751993	9793180	ENSG00000196605.7	ZNF846
19	-	12699194	12724011	ENSG00000105576.15	TNPO2
19	-	49869033	49878459	ENSG00000204673.10	AKT1S1
19	-	9689924	9700817	ENSG00000224689.8	ZNF812P
19	-	49635292	49640201	ENSG00000126458.3	RRAS
19	-	49976467	50025946	ENSG00000105053.10	VRK3
20	+	46894624	47188844	ENSG00000064655.18	EYA2
20	+	33811304	33854366	ENSG00000101421.3	CHMP4B
20	+	9068763	9481242	ENSG00000101333.16	PLCB4
20	+	46709487	46736347	ENSG00000197496.5	SLC2A10
20	+	8077251	8968360	ENSG00000182621.17	PLCB1
20	+	34363235	34511393	ENSG00000078747.13	ITCH
20	+	33490075	33650036	ENSG00000078699.21	CBFA2T2
20	+	33731657	33792269	ENSG00000131061.13	ZNF341
20	+	33662284	33665619	ENSG00000149609.5	C20orf144
20	+	33666498	33668525	ENSG00000182584.4	ACTL10
20	+	34516409	34540958	ENSG00000125971.16	DYNLRB1
20	+	34194569	34269344	ENSG00000101440.9	ASIP
20	+	33993646	34108308	ENSG00000125970.11	RALY
20	+	34546854	34560345	ENSG00000101460.12	MAP1LC3A
20	+	34412633	34507794	ENSG00000283472.1	AL109923.1
20	-	46557823	46684467	ENSG00000158296.13	SLC13A3
20	-	34560542	34698790	ENSG00000101464.10	PIGU
20	-	33702754	33720319	ENSG00000101417.11	PXMP4
20	-	46345980	46364458	ENSG00000080189.14	SLC35C2
20	-	46540946	46550574	ENSG00000149635.2	OCSTAMP
20	-	46499630	46513559	ENSG00000198185.11	ZNF334
20	-	47209214	47356889	ENSG00000101040.19	ZMYND8
20	-	34088298	34112332	ENSG00000125977.6	EIF2S2
20	-	46366049	46432985	ENSG00000062598.17	ELMO2
20	-	33657087	33674463	ENSG00000125967.16	NECAB3
20	-	46173733	46308498	ENSG00000149654.9	CDH22
20	-	33675683	33686404	ENSG00000101412.12	E2F1
20	-	34280268	34311802	ENSG00000101444.12	AHCY
20	-	46684365	46689779	ENSG00000172315.5	TP53RK
